main_category_name,sub_category_name,ranking,title,org_price,dis_price,dis_percent
여행,국내여행,15,호텔 레인보우(경남 호텔/창녕/창원/김해),"80,000원",,2%
여행,국내여행,16,부산 녹천온천호텔(부산 호텔/동래/서면/연제/남구),"70,000원",,2%
여행,국내여행,17,|경북 청송군| 소노벨 청송 (구 대명리조트 청송)(소노벨/ 소노벨청송/ 대명리조트 청송/소노브랜드),,,
여행,국내여행,18,메이브리즈풀빌라(경북 펜션/경주),"89,100원",,1%
컴퓨터/전자,노트북/태블릿,2,[한성컴퓨터]TFX5450UC/울트라북/르누아르/라이젠 4500U,"751,610원",,6%
컴퓨터/전자,노트북/태블릿,3,[레노버]SLIM5-15ARE R7 Max / R7-4800U/ 16G/ 256G/ 15형 FHD,"998,920원",,6%
컴퓨터/전자,노트북/태블릿,4,[아이디어패드]SLIM5-15ITL Premiere i5 FreeDos MX450탑재11세대인텔,"891,390원",,6%
컴퓨터/전자,노트북/태블릿,5,[에이수스]ASUS 라이젠노트북 D509DA-BQ3250G 그레이(예약판매),"460,000원",,8%
컴퓨터/전자,노트북/태블릿,6,[아이디어패드]ideapad L3-15IML 블리자드 화이트,"577,890원",,4%
컴퓨터/전자,노트북/태블릿,7,[아이디어패드]Slim3 15IIL 5D 블루 입고 완료 최종 57만원 재고확보,"622,580원",,6%
컴퓨터/전자,노트북/태블릿,8,[ROG]게이밍노트북 G712LU-H7021 i7/1660Ti 최종127만,"1,504,300원",,6%
컴퓨터/전자,노트북/태블릿,9,[LG전자]그램16 16ZD90P-GX50K 2021년 LG아카데미 16인치 159만,"1,788,420원",,4%
컴퓨터/전자,노트북/태블릿,10,[에이수스]라이젠노트북ASUS X512DA-BQ473 신제품-BQ3250예약판매,"460,000원",,8%
컴퓨터/전자,노트북/태블릿,11,[레노버]아이디어패드 L3-15IML PD 81Y30052KR 레노버 10세대,"409,470원",,4%
컴퓨터/전자,노트북/태블릿,12,[에이수스]ASUS TUF FA506II-HN137 R7-4800H/GTX1650Ti/144Hz,"1,127,950원",,6%
e쿠폰/티켓,외식,2,(투썸플레이스) 스트로베리 초콜릿 생크림,"34,000원",,7%
e쿠폰/티켓,외식,3,[파리바게뜨]파바 NEW 모바일 3만원권,,,
e쿠폰/티켓,외식,4,[배스킨라빈스](배스킨라빈스) 듀얼와츄원 NO.9,,,
e쿠폰/티켓,외식,5,[맥도날드](맥도날드) 디지털 1만원권,"10,000원",,4%
e쿠폰/티켓,외식,6,[커피빈](커피빈) 모바일교환권 3만원권,"30,000원",,13%
e쿠폰/티켓,외식,7,[맥도날드](맥도날드) 디지털 3만원권,"30,000원",,4%
e쿠폰/티켓,외식,8,[배스킨라빈스](배스킨라빈스) X-mas 달콤 퐁퐁 플라워,,,
e쿠폰/티켓,외식,9,[BHC](BHC) 뿌링클+치즈볼+콜라1.25L,"24,000원",,4%
e쿠폰/티켓,외식,10,[투썸플레이스](투썸플레이스) 딸기 생크림 1호,"29,000원",,7%
e쿠폰/티켓,외식,11,[쿠우쿠우](쿠우쿠우) 기프티카드 5만원권,,,
e쿠폰/티켓,외식,12,[파리바게뜨]파바 NEW 모바일 5만원권,,,
e쿠폰/티켓,외식,13,[BBQ](BBQ) 황금올리브치킨+콜라 1.25L,"20,000원",,5%
e쿠폰/티켓,외식,14,[파리바게뜨](파리바게뜨) 우유생크림케익(파티),,,
e쿠폰/티켓,외식,15,[파리바게뜨](파리바게뜨) 초코반딸기반케이크,,,
e쿠폰/티켓,외식,16,[파리바게뜨]파바 NEW 모바일 1만원권,,,
e쿠폰/티켓,외식,17,[커피빈](커피빈) 모바일교환권 1만원권,"10,000원",,13%
e쿠폰/티켓,외식,18,[커피빈](커피빈) 모바일교환권 2만원권,"20,000원",,13%
스포츠/자동차,스포츠의류/운동화,2,[아디다스](신세계경기점)[RUNNING] 러닝화 (FY4321 FW6768 FV7034 EH1859 FX3625 FW3246),"45,000원",,21%
스포츠/자동차,스포츠의류/운동화,3,[휠라](신세계타임스퀘어점패션관)BEST 트랙탑/운동화 모음(FS2FTA4503M FS2JKA3007X FS1SIB1301X),"39,000원",,20%
스포츠/자동차,스포츠의류/운동화,4,[휠라]크레마 보아 플리스 자켓 FS2PLC4101XCAL,,,
스포츠/자동차,스포츠의류/운동화,5,[아디다스](신세계마산점)[ATHLETICS/TRAINING] 집업/팬츠/크루/후디 (DX7657 GE0435 DU0468 DQ3090 FT0540 FR6607...,"35,000원",,20%
스포츠/자동차,스포츠의류/운동화,6,[아디다스오리지널](신세계강남점)[남여공용] 오즈위고 EE6999 아디다스 오리지날 재입고 운동화 런닝화 캐주얼화 트레이닝...,"129,000원",,22%
스포츠/자동차,스포츠의류/운동화,7,[휠라]온라인단독  소프트 보아 플리스 FE2JKC6106XBEG,,,
스포츠/자동차,스포츠의류/운동화,8,[아디다스오리지널](신세계강남점)(Unisex) 남여공용 오즈위고(EE6999_OZWEEGO),"129,000원",,22%
스포츠/자동차,스포츠의류/운동화,9,[휠라]크레마 보아 플리스 자켓 FS2PLC4101XIPK,,,
스포츠/자동차,스포츠의류/운동화,10,[휠라]온라인단독  3단 배색 보아 자켓 FE2JKC6105XRED,,,
스포츠/자동차,스포츠의류/운동화,11,[슬레진저]신년맞이 기모바지/레깅스/기모티 균일가 6900원,"7,000원",,1%
스포츠/자동차,스포츠의류/운동화,12,[언더아머]홈트러닝에 제격인 운동복 19500원~,,,
스포츠/자동차,스포츠의류/운동화,13,[아디다스오리지널](신세계하남점)[New Originals] HOODIE DRESS_[GN2782],"87,200원",,22%
스포츠/자동차,스포츠의류/운동화,14,[스케쳐스]남녀 슬립온 워킹화 고워크5 5종 택1 SP0WW20S111(행사),"62,300원",,20%
스포츠/자동차,스포츠의류/운동화,15,시즌오프 훼르자 성인 아동 헤비롱패딩 플리스자켓,"59,900원",,38%
스포츠/자동차,스포츠의류/운동화,16,[프로스펙스]오리지널 공용스니커즈 워킹화 스택스캡 101 102 103 104,"36,000원",,20%
스포츠/자동차,스포츠의류/운동화,17,[프로월드컵]25%적용가 초소형/소형/중형/대형/특대형 마스크,"43,000원",,70%
스포츠/자동차,스포츠의류/운동화,18,[아디다스오리지널](신세계경기점)[MENS ORIGINALS] 티셔츠/쇼츠 14종 (GD2534 GD2535 GD4281 CY4763 FM2610 FM9874 DN8023...,"18,150원",,24%
화장품/헤어,화장품,2,21% 쿠폰 새해맞이 9900원 균일가 외 토니 BEST,"30,000원",,50%
화장품/헤어,화장품,3,[한율]17% 쿠폰 한율 빨간쌀 철벽보습 외 (최대 50% 할인),"98,000원",,50%
화장품/헤어,화장품,4,[안나수이] 꽃 립스틱 세트 (미니 루스 파우더),"34,000원",,7%
화장품/헤어,화장품,5,[라벨영]호랑이비누 /2+1 Event/여.드름+좁쌀 제거/병풀추출물,"19,600원",,69%
화장품/헤어,화장품,6,[피지오겔]피지오겔 DMT 크림 150ml,,,
화장품/헤어,화장품,7,[과일나라]페이셜케어 스마트휩 클렌징폼 225ml X5개 / 5종세트,"12,900원",,1%
화장품/헤어,화장품,8,[엔프라니]여성 기초화장품 세트 / 스킨로션 하이드로 포커스 3종,"93,000원",,67%
화장품/헤어,화장품,9,맥퀸뉴욕 워터프루프 빅젤 아이라이너 1+1+1 (샤프너),"29,600원",,69%
화장품/헤어,화장품,10,[마녀공장]마녀공장 새해맞이 클렌징 외 베스트셀러 더블 특가,"70,000원",,62%
화장품/헤어,화장품,11,[라네즈]네오 쿠션 매트 15g 초경량 커버 쿠션팩트,"25,000원",,15%
화장품/헤어,화장품,12,레시피 스네일 달팽이 수분크림 3종세트,,,
화장품/헤어,화장품,13,[Jayjun]해피뉴세일 NEW 수분세럼/마스크팩 100매구성 + Gift,"60,000원",,66%
화장품/헤어,화장품,14,[메디플라워]순한 곡물 마일드 페이셜 필링젤 100mlx3개/할인특가,"24,000원",,67%
식품,ALL,27,3개 자로우포뮬러스 여성유산균 펨도피러스 60정 상온,"55,900원",,4%
식품,ALL,28,빛 국산 백김치 3kg 해썹/배추김치/김치/겉절이/반찬,"16,300원",,33%
식품,ALL,29,사파리에 간 공룡 치킨너겟 460g x 3봉,"18,900원",,40%
식품,ALL,30,스타벅스 네스프레소 호환 캡슐 8종/맛선택/총100캡슐,"53,500원",,6%
식품,ALL,31,미미의밥상 감자탕 4.7kg/국내산등뼈 100%+라면사리,"30,900원",,22%
식품,ALL,32,한복선 양념LA갈비 500gX6팩,,,
식품,ALL,33,[서울우유]서울우유  서울멸균우유 1000ml x 10팩,"21,900원",,3%
식품,ALL,34,[롯데제과]몽쉘3종/마가렛트/카스타드 파이 5곽 골라담기,"21,600원",,17%
식품,ALL,35,[CJ고메]고메 함박 스테이크 152g x10개 (냉장),"25,400원",,20%
식품,ALL,36,[맥심]모카골드 커피믹스 160T+160T : 쿠폰가 30890원 ~,"46,000원",,24%
식품,ALL,37,도너츠 6종세트(총15개) 출고일선택/당일생산 수제도넛,"19,800원",,50%
식품,ALL,38,[뉴트리]에버콜라겐 타임비오틴 120일+타임비오틴20포 추가증정,"171,000원",,10%
식품,ALL,39,토종순대 400g+김치순대400g+두부순대400g,,,
식품,ALL,40,[맥심]모카골드 커피믹스 160T+160T /쿠폰적용가30890원,"46,000원",,24%
식품,ALL,41,(행사상품)[20년산]The Plus 좋은쌀_20KG 포 ,"56,900원",,1%
식품,ALL,42,100% 국산 우리쌀 떡국떡  1KG + 1KG,"10,000원",,11%
화장품/헤어,ALL,34,[피지오겔]피지오겔 DMT 로션 200ml 2개 +증정,,,
화장품/헤어,ALL,35,[케라시스]케라시스 퍼퓸 린스 x5개(러1+엘1+퓨1+글1+블1),"23,200원",,40%
화장품/헤어,ALL,36,1+1+1+1 리퀴드 아이섀도우,"33,000원",,70%
화장품/헤어,ALL,37,[피지오겔]피지오겔 DMT 바디로션 400ml 2개 +증정,,,
화장품/헤어,ALL,38,[온더바디]퓨어시카 베이비파우더 바디로션 1000ml  2개,"25,800원",,34%
화장품/헤어,ALL,39,(라입) 아르간오일 100ml 1+1+1/헤어에센스/헤어오일,"9,900원",,4%
화장품/헤어,ALL,40,[마몽드M]맨 리차징 올인원 플루이드 180ml /올인원_공식몰,"24,000원",,30%
화장품/헤어,ALL,41,(델리뷰티) 젤네일 런칭기념 SALE + 쿠폰/사은품까지,"13,000원",,57%
화장품/헤어,ALL,42,[케라시스]케라시스 퍼퓸 샴푸/린스 러블리x5개(샴3+린2),"23,200원",,40%
화장품/헤어,ALL,43,[ahc]AHC 웰컴2021 새해맞이 1월 빅세일,"77,000원",,68%
화장품/헤어,ALL,44,[우르오스](현대Hmall)우르오스 올인원 스킨밀크 200ml,"29,700원",,6%
화장품/헤어,ALL,45,[아이오페]맨 올데이 퍼펙트 올인원 120ml 남성 스킨케어,"38,000원",,30%
화장품/헤어,ALL,46,로에랑스 퍼퓸 바디미스트/샤워코롱 250ml,"20,700원",,66%
화장품/헤어,ALL,47,[센텔리안24]동국제약 센텔리안24 마데카크림 시즌5 50ml x2,,,
화장품/헤어,ALL,48,[넬라판타지아]달팽이크림1+1대용량특가/수분+영양+탄력+피부개선,"24,900원",,28%
화장품/헤어,ALL,49,[라벨영]머드샴푸팩 2+1Event /비듬+가려움 제거,"33,000원",,70%
신발/잡화,ALL,28,[투투삭스]겨울 양말 균일가  패션양말/스니커즈/골지/학생,"23,000원",,70%
신발/잡화,ALL,29,글로벌 BT21 정품 신상 차차/로사/베베 슬리퍼/방한화,"23,000원",,70%
신발/잡화,ALL,30,[소다](20%+5%중복쿠폰) 소다그룹 통합전 50종 택1,"98,000원",,50%
신발/잡화,ALL,31,스타일윙윙 여자 남자 양말 중목/발목/덧신/아동양말,"23,000원",,70%
신발/잡화,ALL,32,[엔비]헤어 곱창 세트 밴드 머리끈 슈슈 똑딱핀 집게핀,"32,000원",,69%
신발/잡화,ALL,33,[뷰오케이]뷰오케이 안경 김서림방지 안경클리너,,,
신발/잡화,ALL,34,[락피쉬][락피쉬웨더웨어] 겨울 신상 베스트 SALE 특가,"25,900원",,
신발/잡화,ALL,35,[가나양말]남자 여자 발목 양말 덧신 페이크삭스 뮬 블로퍼,"23,000원",,70%
신발/잡화,ALL,36,(화이트샌즈) 플리스 보닛햇_2컬러,"39,000원",,20%
신발/잡화,ALL,37,디비노 방한화 남자 여성 털신 겨울신발 방한부츠 털,"60,000원",,
신발/잡화,ALL,38,[베어파우]+25% 베어파우(BEARPAW) 2020FW 양털슈즈127종 택1,"109,000원",,68%
신발/잡화,ALL,39,[엘르]갤러리아   엘르  선물케이스포함 풀스킨 심플밍크 머플러 SE73MF207,"37,000원",,28%
신발/잡화,ALL,40,[캉골]샐리 캔버스 버켓백 3810 4종,"58,000원",,11%
신발/잡화,ALL,41,[수페르가](25%쿠폰) 수페르가 21SS 신상+이월 남녀 스니커즈,"90,000원",,60%
신발/잡화,ALL,42,[슬레진저]겨울 방한화 털 패딩운동화 패딩 기모 신발  Low  Hi,"19,800원",,11%
패션의류,ALL,29,[디키즈]25%추가쿠폰_디키즈 겨울 아우터/기모 상품 연말 세일,"83,000원",,70%
패션의류,ALL,30,스위트바니 겨울신상 롱원피스/맨투맨/후드/빅사이즈,"43,000원",,70%
패션의류,ALL,31,메이킹유 쿠폰12% 니트원피스/뽀글이/맨투맨/코트,"33,000원",,70%
패션의류,ALL,32,투투 기모빵빵 청바지/슬랙스/배기/골덴 5XL,"33,000원",,70%
패션의류,ALL,33,[폴햄](광주신세계)보아 플리스 집업 3종 택1,"30,000원",,22%
패션의류,ALL,34,{니트모아}  롱가디건/니트/폴라/원피스/빅사이즈,"32,900원",,69%
패션의류,ALL,35,루나샵  겨울신상 5900원~기모티셔츠/맨투맨/원피스,"32,900원",,69%
패션의류,ALL,36,[니]NII 남/녀 겨울아우터/이너외50종+최대25%추가할인,"46,300원",,69%
패션의류,ALL,37,밀크기모 잘하는집/밀크세트/주니어 잠옷/원피스/잠옷,"39,600원",,69%
패션의류,ALL,38,체리온 12%쿠폰 기모롱티/빅사이즈/후드티/기모맨투맨,"39,300원",,69%
패션의류,ALL,39,[라인]케네스레이디/라인~82% 다운 패딩/울코트/원피스,"330,000원",,70%
패션의류,ALL,40,브리치x아이미마인 슈프 12%쿠폰 니트/맨투맨/숏패딩,"96,300원",,69%
패션의류,ALL,41,더다다 겨울신상 빅사이즈 롱티셔츠/셔츠/원피스,"19,600원",,69%
패션의류,ALL,42,[BYC]여성팬티/노라인/위생생리/보정/엉뽕/요실금/최다종류,"19,600원",,69%
패션의류,ALL,43,[지오다노]지오다노 신년세일 패딩/스웨터/슬랙스/치노 ~80%OFF,"130,000원",,70%
패션의류,ALL,44,[게스]25%중복 GUESS 겨울 세일전+신규아이템 오픈,"130,000원",,70%
패션의류,ALL,45,시스터 겨울한파 12%쿠폰~ 빅사이즈롱티/후드/원피스,"19,600원",,69%
e쿠폰/티켓,ALL,53,[쿠우쿠우](쿠우쿠우) 기프티카드 5만원권,,,
e쿠폰/티켓,ALL,54,[파리바게뜨]파바 NEW 모바일 5만원권,,,
e쿠폰/티켓,ALL,55,[에그머니](카드가능)(에그머니) 온라인 게임상품권 1만원,"10,000원",,4%
e쿠폰/티켓,ALL,56,[BBQ](BBQ) 황금올리브치킨+콜라 1.25L,"20,000원",,5%
e쿠폰/티켓,ALL,57,[CU](CU) 모바일금액권 1만원/ 실시간발송,"10,000원",,5%
e쿠폰/티켓,ALL,58,(7%할인)GS25/CU/세븐일레븐 편의점 모바일상품권,,,
e쿠폰/티켓,ALL,59,[파리바게뜨](파리바게뜨) 우유생크림케익(파티),,,
e쿠폰/티켓,ALL,60,[애플]일본 앱스토어 아이튠즈 기프트카드 10000엔 만엔,,,
e쿠폰/티켓,ALL,61,[GS25](스마일클럽) GS25 농심 신라면소컵,900원,,25%
e쿠폰/티켓,ALL,62,[파리바게뜨](파리바게뜨) 초코반딸기반케이크,,,
e쿠폰/티켓,ALL,63,[구글]일본 구글플레이 기프트카드 5000엔 스토어 선불카드,,,
e쿠폰/티켓,ALL,64,[파리바게뜨]파바 NEW 모바일 1만원권,,,
e쿠폰/티켓,ALL,65,[커피빈](커피빈) 모바일교환권 1만원권,"10,000원",,13%
e쿠폰/티켓,ALL,66,[커피빈](커피빈) 모바일교환권 2만원권,"20,000원",,13%
e쿠폰/티켓,ALL,67,(파리바게뜨) 시그니처 생딸기 듬뿍 우유생크림케이크,,,
컴퓨터/전자,ALL,65,65형 LG 울트라 HD TV ThinkQ 163cm(65UN7850KNA),"1,700,000원",,17%
컴퓨터/전자,ALL,66,2020년형 스팀보이 온수매트 퀸 S6600-C192 온열매트,,,
컴퓨터/전자,ALL,67,[신일전자]신일 복합식/가열식가습기/터치식 화이트 SUH-RN040HS,"99,000원",,35%
컴퓨터/전자,ALL,68,[쿠쿠](본사직영) CRP-DHP0610FD 쿠쿠 6인용 IH전기압력밥솥,"280,000원",,7%
컴퓨터/전자,ALL,69,(빠른직구)ALLDOCUBE iplay30 Pro LTE 6+128G 글로벌,,,
컴퓨터/전자,ALL,70,[레드울프]노트20 S20 5G/노트10 9/S10/S9 울트라 가죽 폰케이스,"24,000원",,17%
컴퓨터/전자,ALL,71,로지텍 G304 무선 게이밍 마우스 병행 밀봉박스새상품,"42,900원",,13%
컴퓨터/전자,ALL,72,[필립스]PHILIPS 전기면도기 SkinIQ 5000 S5581/10 버건디레드,"199,000원",,30%
컴퓨터/전자,ALL,73,핸드폰/갤럭시노트20/S20/FE/S10/A31/A21s/아이폰12,"20,000원",,51%
컴퓨터/전자,ALL,74,젤센 5.5L 초음파 가습기 대용량 통세척 저소음,"100,000원",,50%
컴퓨터/전자,ALL,75,[캐리어]클라윈드 전기컨백터 히터 CZHC-F02WCB/ 캐리어,"61,890원",,11%
컴퓨터/전자,ALL,76,[에이엠]am 멀티 다지기 FC-J18 (용기 3개  보관커버 포함) +,"52,900원",,5%
컴퓨터/전자,ALL,77,빠른배송 유파 와플메이커/와플기계 EKW-518NK,"34,900원",,1%
컴퓨터/전자,ALL,78,[한일전기]한일전기 미니온풍기 가정용 사무실 탁상용 HEF-605,"35,200원",,15%
컴퓨터/전자,ALL,79,[에이수스]ASUS 라이젠노트북 D509DA-BQ3250G 그레이(예약판매),"460,000원",,8%
컴퓨터/전자,ALL,80,[단미]2구 샌드위치 크로플 와플 메이커 화이트(DA-SAN02),,,
컴퓨터/전자,ALL,81,[샤오미]쿠폰 34960원 샤오미 미밴드5 여우미 공식수입 한글판,"41,120원",,8%
컴퓨터/전자,ALL,82,[스팀보이]2021년형 스팀보이 온수매트 싱글 SM60-B202S,"168,000원",,4%
도서/음반,시/소설,36,[비상교육]2021년 비상교육 완자 고등 물리학 화학 생명 지구 1 2 한국사 통합 사회문화 생활과윤리 세계지리 자습서,,,
도서/음반,시/소설,37,(머리맡에 두고 읽는) 탈무드 잠언집+처세집 (전2권),,,
도서/음반,시/소설,38,민음사 세계문학전집 전권 시리즈 1-368 권 데미안 인간실격 동물농장 오만과 편견 노인과 바다 레미제라블,,,
도서/음반,시/소설,39,2021년- 천재교육 중학교 중학 과학 2 자습서 중등 (노태희 교과서편) - 2학년,,,
도서/음반,시/소설,40,[예약판매]남주의 첫날밤을 가져 버렸다 1,,,
