"","X","apt_price","area_m2","floor_no","year_built","ym_sale","day_sale","urban","price_pyung","yr_built","yr_built2","season","urban2","built_age"
"11579",11579,9100,59.76,3,1986,201811,20,"µø",502.510040160643,"1980s","Old","∞°¿ª","µµΩ√",33
"11580",11580,10000,59.76,5,1986,201811,27,"µø",552.208835341365,"1980s","Old","∞°¿ª","µµΩ√",33
"11581",11581,10000,59.76,2,1986,201902,19,"µø",552.208835341365,"1980s","Old","∞‹øÔ","µµΩ√",33
"11582",11582,8500,59.76,3,1986,201902,26,"µø",469.377510040161,"1980s","Old","∞‹øÔ","µµΩ√",33
"11583",11583,8000,59.76,1,1986,201903,15,"µø",441.767068273092,"1980s","Old","∫Ω","µµΩ√",33
"11584",11584,8000,59.76,1,1986,201903,26,"µø",441.767068273092,"1980s","Old","∫Ω","µµΩ√",33
"11585",11585,8000,59.76,5,1986,201904,2,"µø",441.767068273092,"1980s","Old","∫Ω","µµΩ√",33
"11586",11586,8300,59.76,2,1986,201905,10,"µø",458.333333333333,"1980s","Old","∫Ω","µµΩ√",33
"11587",11587,5300,19.7344,5,2016,201811,14,"µø",886.2696610994,"2010s","New","∞°¿ª","µµΩ√",3
"11588",11588,5300,19.977,7,2016,201811,14,"µø",875.506832857786,"2010s","New","∞°¿ª","µµΩ√",3
"11589",11589,12000,40.7145,7,2016,201901,7,"µø",972.626459860738,"2010s","New","∞‹øÔ","µµΩ√",3
"11590",11590,12000,40.7145,5,2016,201901,14,"µø",972.626459860738,"2010s","New","∞‹øÔ","µµΩ√",3
"11591",11591,6000,19.7344,3,2016,201901,14,"µø",1003.32414464083,"2010s","New","∞‹øÔ","µµΩ√",3
"11592",11592,8100,27.238,2,2016,201903,4,"µø",981.34958513841,"2010s","New","∫Ω","µµΩ√",3
"11593",11593,3500,44.01,5,1984,201906,14,"µø",262.440354464894,"1980s","Old","ø©∏ß","µµΩ√",35
"11594",11594,5000,44.01,2,1984,201906,22,"µø",374.914792092706,"1980s","Old","ø©∏ß","µµΩ√",35
"11595",11595,8800,55.8,1,1986,201809,1,"µø",520.430107526882,"1980s","Old","∞°¿ª","µµΩ√",33
"11596",11596,7700,55.8,1,1986,201809,23,"µø",455.376344086021,"1980s","Old","∞°¿ª","µµΩ√",33
"11597",11597,8000,55.8,3,1986,201811,4,"µø",473.118279569892,"1980s","Old","∞°¿ª","µµΩ√",33
"11598",11598,6500,55.8,5,1986,201812,3,"µø",384.408602150538,"1980s","Old","∞‹øÔ","µµΩ√",33
"11599",11599,6700,55.8,1,1986,201812,24,"µø",396.236559139785,"1980s","Old","∞‹øÔ","µµΩ√",33
"11600",11600,7100,55.8,4,1986,201904,16,"µø",419.89247311828,"1980s","Old","∫Ω","µµΩ√",33
"11601",11601,6000,59.94,4,1986,201905,29,"µø",330.33033033033,"1980s","Old","∫Ω","µµΩ√",33
"11602",11602,8000,55.8,1,1986,201907,1,"µø",473.118279569892,"1980s","Old","ø©∏ß","µµΩ√",33
"11603",11603,5500,48.15,4,1986,201907,5,"µø",376.947040498442,"1980s","Old","ø©∏ß","µµΩ√",33
"11604",11604,7700,55.8,2,1986,201907,16,"µø",455.376344086021,"1980s","Old","ø©∏ß","µµΩ√",33
"11605",11605,5830,39.69,1,1987,201809,12,"µø",484.731670445956,"1980s","Old","∞°¿ª","µµΩ√",32
"11606",11606,6900,39.69,3,1987,201809,15,"µø",573.696145124717,"1980s","Old","∞°¿ª","µµΩ√",32
"11607",11607,8200,52.74,4,1987,201812,14,"µø",513.083048919226,"1980s","Old","∞‹øÔ","µµΩ√",32
"11608",11608,6300,39.69,2,1987,201901,25,"µø",523.809523809524,"1980s","Old","∞‹øÔ","µµΩ√",32
"11609",11609,5700,39.69,4,1987,201903,13,"µø",473.922902494331,"1980s","Old","∫Ω","µµΩ√",32
"11610",11610,5500,39.69,1,1987,201906,28,"µø",457.2940287226,"1980s","Old","ø©∏ß","µµΩ√",32
"11611",11611,5700,39.69,3,1987,201907,2,"µø",473.922902494331,"1980s","Old","ø©∏ß","µµΩ√",32
"11612",11612,4600,69.24,2,1989,201901,19,"µø",219.237435008666,"1980s","Old","∞‹øÔ","µµΩ√",30
"11613",11613,4500,35.5,3,1979,201809,6,"µø",418.30985915493,"1970s","Old","∞°¿ª","µµΩ√",40
"11614",11614,5000,35.22,2,1979,201809,14,"µø",468.483816013629,"1970s","Old","∞°¿ª","µµΩ√",40
"11615",11615,4000,34.97,2,1979,201809,19,"µø",377.466399771232,"1970s","Old","∞°¿ª","µµΩ√",40
"11616",11616,4600,34.97,1,1979,201810,4,"µø",434.086359736917,"1970s","Old","∞°¿ª","µµΩ√",40
"11617",11617,3800,35.5,5,1979,201810,24,"µø",353.239436619718,"1970s","Old","∞°¿ª","µµΩ√",40
"11618",11618,4200,35.5,3,1979,201811,1,"µø",390.422535211268,"1970s","Old","∞°¿ª","µµΩ√",40
"11619",11619,3900,44.03,5,1979,201811,9,"µø",292.30070406541,"1970s","Old","∞°¿ª","µµΩ√",40
"11620",11620,3900,35.5,3,1979,201811,9,"µø",362.535211267606,"1970s","Old","∞°¿ª","µµΩ√",40
"11621",11621,3800,44.03,5,1979,201811,20,"µø",284.805814217579,"1970s","Old","∞°¿ª","µµΩ√",40
"11622",11622,4100,44.03,5,1979,201811,29,"µø",307.290483761072,"1970s","Old","∞°¿ª","µµΩ√",40
"11623",11623,4600,44.03,4,1979,201812,11,"µø",344.764933000227,"1970s","Old","∞‹øÔ","µµΩ√",40
"11624",11624,3200,35.22,5,1979,201812,19,"µø",299.829642248722,"1970s","Old","∞‹øÔ","µµΩ√",40
"11625",11625,3600,44.03,2,1979,201812,28,"µø",269.816034521917,"1970s","Old","∞‹øÔ","µµΩ√",40
"11626",11626,4100,35.22,1,1979,201901,8,"µø",384.156729131175,"1970s","Old","∞‹øÔ","µµΩ√",40
"11627",11627,2800,44.03,3,1979,201902,1,"µø",209.856915739269,"1970s","Old","∞‹øÔ","µµΩ√",40
"11628",11628,3500,35.75,5,1979,201902,11,"µø",323.076923076923,"1970s","Old","∞‹øÔ","µµΩ√",40
"11629",11629,3550,35.5,4,1979,201902,15,"µø",330,"1970s","Old","∞‹øÔ","µµΩ√",40
"11630",11630,3700,35.22,5,1979,201903,11,"µø",346.678023850085,"1970s","Old","∫Ω","µµΩ√",40
"11631",11631,4200,35.75,2,1979,201903,15,"µø",387.692307692308,"1970s","Old","∫Ω","µµΩ√",40
"11632",11632,4200,44.03,1,1979,201903,18,"µø",314.785373608903,"1970s","Old","∫Ω","µµΩ√",40
"11633",11633,4000,35.5,3,1979,201903,21,"µø",371.830985915493,"1970s","Old","∫Ω","µµΩ√",40
"11634",11634,4000,44.03,3,1979,201903,28,"µø",299.795593913241,"1970s","Old","∫Ω","µµΩ√",40
"11635",11635,4000,34.97,2,1979,201904,1,"µø",377.466399771232,"1970s","Old","∫Ω","µµΩ√",40
"11636",11636,3900,34.97,5,1979,201904,19,"µø",368.029739776952,"1970s","Old","∫Ω","µµΩ√",40
"11637",11637,4200,34.97,2,1979,201904,19,"µø",396.339719759794,"1970s","Old","∫Ω","µµΩ√",40
"11638",11638,4100,35.22,3,1979,201904,25,"µø",384.156729131175,"1970s","Old","∫Ω","µµΩ√",40
"11639",11639,4100,35.75,3,1979,201905,16,"µø",378.461538461538,"1970s","Old","∫Ω","µµΩ√",40
"11640",11640,4000,35.5,4,1979,201906,15,"µø",371.830985915493,"1970s","Old","ø©∏ß","µµΩ√",40
"11641",11641,3500,34.97,5,1979,201906,19,"µø",330.283099799828,"1970s","Old","ø©∏ß","µµΩ√",40
"11642",11642,7800,76.815,3,1990,201902,8,"µø",335.090802577622,"1990s","Old","∞‹øÔ","µµΩ√",29
"11643",11643,7000,76.815,5,1990,201902,15,"µø",300.722515133763,"1990s","Old","∞‹øÔ","µµΩ√",29
"11644",11644,7000,76.815,5,1990,201902,27,"µø",300.722515133763,"1990s","Old","∞‹øÔ","µµΩ√",29
"11645",11645,6000,64.305,2,1990,201908,14,"µø",307.907627711686,"1990s","Old","ø©∏ß","µµΩ√",29
"11646",11646,4000,38.52,1,1986,201809,27,"µø",342.679127725857,"1980s","Old","∞°¿ª","µµΩ√",33
"11647",11647,4800,47.25,5,1986,201810,1,"µø",335.238095238095,"1980s","Old","∞°¿ª","µµΩ√",33
"11648",11648,4400,38.52,2,1986,201810,6,"µø",376.947040498442,"1980s","Old","∞°¿ª","µµΩ√",33
"11649",11649,3500,47.25,5,1986,201812,3,"µø",244.444444444444,"1980s","Old","∞‹øÔ","µµΩ√",33
"11650",11650,4800,47.25,2,1986,201812,15,"µø",335.238095238095,"1980s","Old","∞‹øÔ","µµΩ√",33
"11651",11651,4800,47.25,2,1986,201901,23,"µø",335.238095238095,"1980s","Old","∞‹øÔ","µµΩ√",33
"11652",11652,4100,38.52,1,1986,201901,24,"µø",351.246105919003,"1980s","Old","∞‹øÔ","µµΩ√",33
"11653",11653,3500,38.52,1,1986,201902,18,"µø",299.844236760125,"1980s","Old","∞‹øÔ","µµΩ√",33
"11654",11654,4000,38.52,1,1986,201903,5,"µø",342.679127725857,"1980s","Old","∫Ω","µµΩ√",33
"11655",11655,2150,38.52,5,1986,201903,30,"µø",184.190031152648,"1980s","Old","∫Ω","µµΩ√",33
"11656",11656,3700,47.25,3,1986,201904,10,"µø",258.412698412698,"1980s","Old","∫Ω","µµΩ√",33
"11657",11657,3200,38.52,2,1986,201905,1,"µø",274.143302180685,"1980s","Old","∫Ω","µµΩ√",33
"11658",11658,3300,38.52,1,1986,201905,7,"µø",282.710280373832,"1980s","Old","∫Ω","µµΩ√",33
"11659",11659,4800,47.25,1,1986,201905,14,"µø",335.238095238095,"1980s","Old","∫Ω","µµΩ√",33
"11660",11660,3050,38.52,4,1986,201905,16,"µø",261.292834890966,"1980s","Old","∫Ω","µµΩ√",33
"11661",11661,3985,47.25,4,1986,201906,20,"µø",278.31746031746,"1980s","Old","ø©∏ß","µµΩ√",33
"11662",11662,3600,47.25,2,1986,201906,30,"µø",251.428571428571,"1980s","Old","ø©∏ß","µµΩ√",33
"11663",11663,6800,53.96,4,1984,201809,15,"µø",415.863602668643,"1980s","Old","∞°¿ª","µµΩ√",35
"11664",11664,5000,47.33,1,1984,201902,8,"µø",348.616099725333,"1980s","Old","∞‹øÔ","µµΩ√",35
"11665",11665,6300,54.09,2,1984,201903,28,"µø",384.359400998336,"1980s","Old","∫Ω","µµΩ√",35
"11666",11666,6300,54.09,2,1984,201903,30,"µø",384.359400998336,"1980s","Old","∫Ω","µµΩ√",35
"11667",11667,6300,54.09,4,1984,201904,17,"µø",384.359400998336,"1980s","Old","∫Ω","µµΩ√",35
"11668",11668,7000,54.09,4,1984,201904,27,"µø",427.066001109262,"1980s","Old","∫Ω","µµΩ√",35
"11669",11669,7350,54.09,2,1984,201907,19,"µø",448.419301164725,"1980s","Old","ø©∏ß","µµΩ√",35
"11670",11670,4650,39.72,2,1987,201809,13,"µø",386.329305135952,"1980s","Old","∞°¿ª","µµΩ√",32
"11671",11671,2200,32.43,5,1987,201904,8,"µø",223.866790009251,"1980s","Old","∫Ω","µµΩ√",32
"11672",11672,2900,39.63,4,1987,201905,1,"µø",241.483724451173,"1980s","Old","∫Ω","µµΩ√",32
"11673",11673,2850,32.43,1,1987,201906,11,"µø",290.009250693802,"1980s","Old","ø©∏ß","µµΩ√",32
"11674",11674,3600,39.63,4,1987,201907,11,"µø",299.772899318698,"1980s","Old","ø©∏ß","µµΩ√",32
"11675",11675,4300,39.63,1,1987,201907,30,"µø",358.062074186223,"1980s","Old","ø©∏ß","µµΩ√",32
"11676",11676,2600,32.43,1,1987,201908,29,"µø",264.569842738205,"1980s","Old","ø©∏ß","µµΩ√",32
"11677",11677,10300,84.35,10,1990,201812,7,"µø",402.963841138115,"1990s","Old","∞‹øÔ","µµΩ√",29
"11678",11678,9500,73.59,4,1990,201901,12,"µø",426.008968609865,"1990s","Old","∞‹øÔ","µµΩ√",29
"11679",11679,9350,84.35,7,1990,201901,23,"µø",365.797273266153,"1990s","Old","∞‹øÔ","µµΩ√",29
"11680",11680,8700,84.35,11,1990,201904,3,"µø",340.367516301126,"1990s","Old","∫Ω","µµΩ√",29
"11681",11681,10700,84.35,2,1990,201904,18,"µø",418.612922347362,"1990s","Old","∫Ω","µµΩ√",29
"11682",11682,9800,73.59,6,1990,201904,28,"µø",439.461883408072,"1990s","Old","∫Ω","µµΩ√",29
"11683",11683,8500,84.35,7,1990,201905,23,"µø",332.542975696503,"1990s","Old","∫Ω","µµΩ√",29
"11684",11684,9500,84.35,5,1990,201906,19,"µø",371.665678719621,"1990s","Old","ø©∏ß","µµΩ√",29
"11685",11685,9200,84.35,4,1990,201907,1,"µø",359.928867812685,"1990s","Old","ø©∏ß","µµΩ√",29
"11686",11686,9500,73.59,4,1990,201907,23,"µø",426.008968609865,"1990s","Old","ø©∏ß","µµΩ√",29
"11687",11687,7000,73.59,4,1990,201908,5,"µø",313.90134529148,"1990s","Old","ø©∏ß","µµΩ√",29
"11688",11688,8000,73.59,9,1990,201908,5,"µø",358.744394618834,"1990s","Old","ø©∏ß","µµΩ√",29
"11689",11689,11600,84.35,6,1990,201908,20,"µø",453.823355068168,"1990s","Old","ø©∏ß","µµΩ√",29
"11690",11690,6200,62.55,2,1990,201809,10,"µø",327.098321342926,"1990s","Old","∞°¿ª","µµΩ√",29
"11691",11691,8000,62.55,9,1990,201810,18,"µø",422.062350119904,"1990s","Old","∞°¿ª","µµΩ√",29
"11692",11692,8300,83.7,8,1990,201811,10,"µø",327.240143369176,"1990s","Old","∞°¿ª","µµΩ√",29
"11693",11693,8800,83.7,1,1990,201811,13,"µø",346.953405017921,"1990s","Old","∞°¿ª","µµΩ√",29
"11694",11694,10000,83.7,6,1990,201904,1,"µø",394.26523297491,"1990s","Old","∫Ω","µµΩ√",29
"11695",11695,8000,70.93,6,1990,201905,22,"µø",372.197941632595,"1990s","Old","∫Ω","µµΩ√",29
"11696",11696,9000,83.7,2,1990,201906,17,"µø",354.838709677419,"1990s","Old","ø©∏ß","µµΩ√",29
"11697",11697,7500,62.55,12,1990,201907,8,"µø",395.68345323741,"1990s","Old","ø©∏ß","µµΩ√",29
"11698",11698,8000,62.55,2,1990,201907,25,"µø",422.062350119904,"1990s","Old","ø©∏ß","µµΩ√",29
"11699",11699,8800,59.7,7,1995,201810,3,"µø",486.43216080402,"1990s","Old","∞°¿ª","µµΩ√",24
"11700",11700,6600,59.7,9,1995,201812,4,"µø",364.824120603015,"1990s","Old","∞‹øÔ","µµΩ√",24
"11701",11701,6900,53.19,5,1995,201812,21,"µø",428.087986463621,"1990s","Old","∞‹øÔ","µµΩ√",24
"11702",11702,6000,53.19,3,1995,201901,19,"µø",372.250423011844,"1990s","Old","∞‹øÔ","µµΩ√",24
"11703",11703,7000,59.7,9,1995,201903,5,"µø",386.934673366834,"1990s","Old","∫Ω","µµΩ√",24
"11704",11704,6000,53.19,9,1995,201903,21,"µø",372.250423011844,"1990s","Old","∫Ω","µµΩ√",24
"11705",11705,5800,53.19,9,1995,201904,2,"µø",359.842075578116,"1990s","Old","∫Ω","µµΩ√",24
"11706",11706,5800,53.19,10,1995,201904,8,"µø",359.842075578116,"1990s","Old","∫Ω","µµΩ√",24
"11707",11707,7500,59.7,5,1995,201904,26,"µø",414.572864321608,"1990s","Old","∫Ω","µµΩ√",24
"11708",11708,6200,53.19,3,1995,201905,13,"µø",384.658770445572,"1990s","Old","∫Ω","µµΩ√",24
"11709",11709,9000,59.7,7,1995,201907,2,"µø",497.48743718593,"1990s","Old","ø©∏ß","µµΩ√",24
"11710",11710,7500,84.96,2,1992,201905,7,"µø",291.313559322034,"1990s","Old","∫Ω","µµΩ√",27
"11711",11711,6900,84.96,4,1992,201905,8,"µø",268.008474576271,"1990s","Old","∫Ω","µµΩ√",27
"11712",11712,7000,59.39,1,1992,201905,29,"µø",388.954369422462,"1990s","Old","∫Ω","µµΩ√",27
"11713",11713,3600,34.83,2,1990,201810,5,"µø",341.085271317829,"1990s","Old","∞°¿ª","µµΩ√",29
"11714",11714,3100,33.93,1,1990,201811,1,"µø",301.503094606543,"1990s","Old","∞°¿ª","µµΩ√",29
"11715",11715,3300,34.83,1,1990,201811,26,"µø",312.66149870801,"1990s","Old","∞°¿ª","µµΩ√",29
"11716",11716,3000,33.93,5,1990,201811,29,"µø",291.777188328912,"1990s","Old","∞°¿ª","µµΩ√",29
"11717",11717,2500,36.9,4,1990,201902,4,"µø",223.577235772358,"1990s","Old","∞‹øÔ","µµΩ√",29
"11718",11718,3500,34.83,2,1990,201904,11,"µø",331.61068044789,"1990s","Old","∫Ω","µµΩ√",29
"11719",11719,2800,33.93,2,1990,201906,8,"µø",272.325375773652,"1990s","Old","ø©∏ß","µµΩ√",29
"11720",11720,4300,49.5,5,1990,201906,26,"µø",286.666666666667,"1990s","Old","ø©∏ß","µµΩ√",29
"11721",11721,20000,84.155,9,2008,201810,25,"µø",784.267126136296,"2000s","New","∞°¿ª","µµΩ√",11
"11722",11722,20300,84.805,4,2008,201810,31,"µø",789.929839042509,"2000s","New","∞°¿ª","µµΩ√",11
"11723",11723,18000,84.805,1,2008,201811,22,"µø",700.430399150993,"2000s","New","∞°¿ª","µµΩ√",11
"11724",11724,22000,84.805,11,2008,201811,23,"µø",856.081598962325,"2000s","New","∞°¿ª","µµΩ√",11
"11725",11725,19000,84.805,2,2008,201902,11,"µø",739.343199103826,"2000s","New","∞‹øÔ","µµΩ√",11
"11726",11726,21500,84.155,8,2008,201902,12,"µø",843.087160596518,"2000s","New","∞‹øÔ","µµΩ√",11
"11727",11727,18950,84.155,8,2008,201903,4,"µø",743.093102014141,"2000s","New","∫Ω","µµΩ√",11
"11728",11728,21000,84.805,7,2008,201903,6,"µø",817.168799009492,"2000s","New","∫Ω","µµΩ√",11
"11729",11729,19850,84.805,15,2008,201903,14,"µø",772.419079063734,"2000s","New","∫Ω","µµΩ√",11
"11730",11730,24100,130.598,13,2008,201903,19,"µø",608.967978070108,"2000s","New","∫Ω","µµΩ√",11
"11731",11731,18700,84.805,1,2008,201903,19,"µø",727.669359117976,"2000s","New","∫Ω","µµΩ√",11
"11732",11732,26000,130.598,12,2008,201905,10,"µø",656.977901652399,"2000s","New","∫Ω","µµΩ√",11
"11733",11733,21000,84.805,9,2008,201905,17,"µø",817.168799009492,"2000s","New","∫Ω","µµΩ√",11
"11734",11734,26250,130.598,5,2008,201906,4,"µø",663.294996860595,"2000s","New","ø©∏ß","µµΩ√",11
"11735",11735,20000,84.155,13,2008,201907,26,"µø",784.267126136296,"2000s","New","ø©∏ß","µµΩ√",11
"11736",11736,19500,84.805,4,2008,201908,6,"µø",758.799599080243,"2000s","New","ø©∏ß","µµΩ√",11
"11737",11737,4000,44.82,2,1986,201809,1,"µø",294.511378848728,"1980s","Old","∞°¿ª","µµΩ√",33
"11738",11738,3900,44.82,2,1986,201809,21,"µø",287.14859437751,"1980s","Old","∞°¿ª","µµΩ√",33
"11739",11739,1900,44.82,5,1986,201810,16,"µø",139.892904953146,"1980s","Old","∞°¿ª","µµΩ√",33
"11740",11740,3300,44.82,4,1986,201810,28,"µø",242.971887550201,"1980s","Old","∞°¿ª","µµΩ√",33
"11741",11741,2600,44.82,5,1986,201811,29,"µø",191.432396251673,"1980s","Old","∞°¿ª","µµΩ√",33
"11742",11742,2950,44.82,5,1986,201901,30,"µø",217.202141900937,"1980s","Old","∞‹øÔ","µµΩ√",33
"11743",11743,2800,44.82,1,1986,201903,28,"µø",206.15796519411,"1980s","Old","∫Ω","µµΩ√",33
"11744",11744,3400,44.82,2,1986,201904,1,"µø",250.334672021419,"1980s","Old","∫Ω","µµΩ√",33
"11745",11745,3500,44.82,4,1986,201906,5,"µø",257.697456492637,"1980s","Old","ø©∏ß","µµΩ√",33
"11746",11746,3200,44.82,1,1986,201906,7,"µø",235.609103078983,"1980s","Old","ø©∏ß","µµΩ√",33
"11747",11747,2500,44.82,1,1986,201906,12,"µø",184.069611780455,"1980s","Old","ø©∏ß","µµΩ√",33
"11748",11748,2900,44.82,2,1986,201907,2,"µø",213.520749665328,"1980s","Old","ø©∏ß","µµΩ√",33
"11749",11749,2750,44.82,2,1986,201908,1,"µø",202.476572958501,"1980s","Old","ø©∏ß","µµΩ√",33
"11750",11750,3000,44.82,4,1986,201908,14,"µø",220.883534136546,"1980s","Old","ø©∏ß","µµΩ√",33
"11751",11751,6500,81.63,5,1985,201810,12,"µø",262.771040058802,"1980s","Old","∞°¿ª","µµΩ√",34
"11752",11752,6000,49.14,10,1993,201901,24,"µø",402.930402930403,"1990s","Old","∞‹øÔ","µµΩ√",26
"11753",11753,5250,49.14,1,1993,201902,3,"µø",352.564102564103,"1990s","Old","∞‹øÔ","µµΩ√",26
"11754",11754,11500,84.96,9,1993,201902,18,"µø",446.680790960452,"1990s","Old","∞‹øÔ","µµΩ√",26
"11755",11755,7000,49.14,6,1993,201902,21,"µø",470.08547008547,"1990s","Old","∞‹øÔ","µµΩ√",26
"11756",11756,11540,84.96,5,1993,201902,25,"µø",448.234463276836,"1990s","Old","∞‹øÔ","µµΩ√",26
"11757",11757,9100,84.96,1,1993,201904,8,"µø",353.460451977401,"1990s","Old","∫Ω","µµΩ√",26
"11758",11758,5850,49.14,2,1993,201905,9,"µø",392.857142857143,"1990s","Old","∫Ω","µµΩ√",26
"11759",11759,5000,49.14,8,1993,201905,14,"µø",335.775335775336,"1990s","Old","∫Ω","µµΩ√",26
"11760",11760,5000,49.14,7,1993,201905,20,"µø",335.775335775336,"1990s","Old","∫Ω","µµΩ√",26
"11761",11761,5800,49.14,8,1993,201905,21,"µø",389.49938949939,"1990s","Old","∫Ω","µµΩ√",26
"11762",11762,5300,49.14,11,1993,201905,29,"µø",355.921855921856,"1990s","Old","∫Ω","µµΩ√",26
"11763",11763,5500,49.14,8,1993,201906,5,"µø",369.352869352869,"1990s","Old","ø©∏ß","µµΩ√",26
"11764",11764,6000,49.14,8,1993,201906,8,"µø",402.930402930403,"1990s","Old","ø©∏ß","µµΩ√",26
"11765",11765,5000,49.14,1,1993,201906,22,"µø",335.775335775336,"1990s","Old","ø©∏ß","µµΩ√",26
"11766",11766,5500,49.14,3,1993,201906,27,"µø",369.352869352869,"1990s","Old","ø©∏ß","µµΩ√",26
"11767",11767,5300,49.14,8,1993,201907,27,"µø",355.921855921856,"1990s","Old","ø©∏ß","µµΩ√",26
"11768",11768,10500,84.96,6,1993,201908,9,"µø",407.838983050848,"1990s","Old","ø©∏ß","µµΩ√",26
"11769",11769,5700,49.14,7,1993,201908,9,"µø",382.783882783883,"1990s","Old","ø©∏ß","µµΩ√",26
"11770",11770,5700,59.41,2,1992,201810,2,"∏È",316.613364753409,"1990s","Old","∞°¿ª","≥Û√Ã",27
"11771",11771,5600,59.29,1,1993,201811,23,"∏È",311.688311688312,"1990s","Old","∞°¿ª","≥Û√Ã",26
"11772",11772,3700,59.29,3,1993,201903,14,"∏È",205.936920222634,"1990s","Old","∫Ω","≥Û√Ã",26
"11773",11773,4500,59.29,1,1993,201907,29,"∏È",250.463821892393,"1990s","Old","ø©∏ß","≥Û√Ã",26
"11774",11774,3000,39.98,3,1995,201902,13,"∏È",247.623811905953,"1990s","Old","∞‹øÔ","≥Û√Ã",24
"11775",11775,4000,39.98,3,1995,201906,10,"∏È",330.165082541271,"1990s","Old","ø©∏ß","≥Û√Ã",24
"11776",11776,4000,39.98,2,1995,201906,24,"∏È",330.165082541271,"1990s","Old","ø©∏ß","≥Û√Ã",24
"11777",11777,2900,39.16,5,1995,201907,2,"∏È",244.38202247191,"1990s","Old","ø©∏ß","≥Û√Ã",24
"11778",11778,3610,28.89,1,1997,201901,29,"∏È",412.357217030114,"1990s","Old","∞‹øÔ","≥Û√Ã",22
"11779",11779,2500,28.89,3,1997,201903,12,"∏È",285.565939771547,"1990s","Old","∫Ω","≥Û√Ã",22
"11780",11780,2000,28.89,5,1997,201904,12,"∏È",228.452751817238,"1990s","Old","∫Ω","≥Û√Ã",22
"11781",11781,8700,53.2693,1,2015,201903,15,"∏È",538.95958835577,"2010s","New","∫Ω","≥Û√Ã",4
"11782",11782,14000,59.6525,13,2016,201809,8,"∏È",774.485562214492,"2010s","New","∞°¿ª","≥Û√Ã",3
"11783",11783,13000,59.3554,8,2016,201810,10,"∏È",722.764904288405,"2010s","New","∞°¿ª","≥Û√Ã",3
"11784",11784,16500,59.3554,7,2016,201901,7,"∏È",917.355455442976,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11785",11785,12200,59.3554,5,2016,201902,26,"∏È",678.287064024503,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11786",11786,15500,59.3554,14,2016,201904,9,"∏È",861.758155113098,"2010s","New","∫Ω","≥Û√Ã",3
"11787",11787,13000,59.3554,13,2016,201904,19,"∏È",722.764904288405,"2010s","New","∫Ω","≥Û√Ã",3
"11788",11788,13000,59.6525,15,2016,201904,24,"∏È",719.165164913457,"2010s","New","∫Ω","≥Û√Ã",3
"11789",11789,15000,59.3554,7,2016,201906,18,"∏È",833.95950494816,"2010s","New","ø©∏ß","≥Û√Ã",3
"11790",11790,12000,59.6525,4,2016,201906,24,"∏È",663.844767612422,"2010s","New","ø©∏ß","≥Û√Ã",3
"11791",11791,12500,59.3554,5,2016,201906,29,"∏È",694.966254123466,"2010s","New","ø©∏ß","≥Û√Ã",3
"11792",11792,12000,59.3554,4,2016,201908,2,"∏È",667.167603958528,"2010s","New","ø©∏ß","≥Û√Ã",3
"11793",11793,12500,59.3554,15,2016,201908,17,"∏È",694.966254123466,"2010s","New","ø©∏ß","≥Û√Ã",3
"11794",11794,12500,59.0907,9,2016,201809,4,"∏È",698.079393204007,"2010s","New","∞°¿ª","≥Û√Ã",3
"11795",11795,12800,59.0907,14,2016,201809,16,"∏È",714.833298640903,"2010s","New","∞°¿ª","≥Û√Ã",3
"11796",11796,14150,59.2483,14,2016,201809,18,"∏È",788.12387865981,"2010s","New","∞°¿ª","≥Û√Ã",3
"11797",11797,14000,59.0907,9,2016,201809,18,"∏È",781.848920388487,"2010s","New","∞°¿ª","≥Û√Ã",3
"11798",11798,13000,59.0907,15,2016,201810,22,"∏È",726.002568932167,"2010s","New","∞°¿ª","≥Û√Ã",3
"11799",11799,15980,59.0401,9,2016,201811,1,"∏È",893.18954405565,"2010s","New","∞°¿ª","≥Û√Ã",3
"11800",11800,14500,59.0907,9,2016,201811,2,"∏È",809.772096116648,"2010s","New","∞°¿ª","≥Û√Ã",3
"11801",11801,12100,59.2483,2,2016,201812,10,"∏È",673.943387405208,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11802",11802,12600,59.2483,15,2016,201812,10,"∏È",701.792287711209,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11803",11803,12400,59.2483,12,2016,201812,15,"∏È",690.652727588808,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11804",11804,12600,59.2483,15,2016,201812,21,"∏È",701.792287711209,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11805",11805,12450,59.0907,9,2016,201812,21,"∏È",695.287075631191,"2010s","New","∞‹øÔ","≥Û√Ã",3
"11806",11806,12000,59.0907,3,2016,201903,4,"∏È",670.156217475846,"2010s","New","∫Ω","≥Û√Ã",3
"11807",11807,12400,59.0907,13,2016,201905,13,"∏È",692.494758058375,"2010s","New","∫Ω","≥Û√Ã",3
"11808",11808,12000,59.0907,15,2016,201906,3,"∏È",670.156217475846,"2010s","New","ø©∏ß","≥Û√Ã",3
"11809",11809,16200,59.969,6,2018,201810,11,"µø",891.460587970451,"2010s","New","∞°¿ª","µµΩ√",1
"11810",11810,16200,59.969,7,2018,201810,11,"µø",891.460587970451,"2010s","New","∞°¿ª","µµΩ√",1
